taskId,createdDate,updatedDate,name,descriptionUrl,description,verification,githubPrRequired,useJury,allowStudentArtefacts,githubRepoName,sourceGithubRepoUrl,type,tags,discipline,attributes,courseTaskId,createdDateCourseTask,updatedDateCourseTask,mentorStartDate,mentorEndDate,maxScore,stageId,scoreWeight,checker,taskOwnerId,studentStartDate,studentEndDate,courseId,pairsCount,typeCourseTask,disabled,createdDateCourse,updatedDateCourse,nameCourse,year,primarySkillId,primarySkillName,locationName,alias,completed,descriptionCourse,descriptionUrlCourse,planned,courseStartDate,courseEndDate,fullName,registrationEndDate,inviteOnly
92,2019-04-26 14:55:46.465569,2019-04-26 14:55:46.465569,CoreJS/Arrays Test,,,manual,,f,f,,,,,,{},28,2019-04-29 19:32:34.300058,2019-04-29 19:32:34.300058,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
94,2019-04-26 14:55:46.475554,2019-04-26 14:55:46.475554,Game,,,manual,,f,f,,,,,,{},30,2019-04-29 19:32:37.877608,2019-04-29 19:32:37.877608,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
97,2019-04-26 14:55:46.49026,2019-04-26 14:55:46.49026,DreamTeam,,,manual,,f,f,,,,,,{},33,2019-04-29 19:32:43.29026,2019-04-29 19:32:43.29026,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
90,2019-04-26 14:55:46.455449,2019-04-26 14:55:46.45545,"Code Jam ""Scoreboard""",,,manual,,f,f,,,,,,{},26,2019-04-29 19:32:21.940557,2019-04-29 19:32:21.940557,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
87,2019-04-26 14:55:46.441332,2019-05-14 10:56:46.441332,YouTube,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/youtube.md,,manual,t,f,f,,,,,,{},23,2019-04-29 19:32:14.054986,2019-04-29 19:32:14.054986,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
96,2019-04-26 14:55:46.485433,2020-05-20 14:50:43.259867,Presentation (live),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/presentation.md,,manual,f,t,f,,,jstask,,,{},32,2019-04-29 19:32:41.585005,2019-04-29 19:32:41.585005,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
89,2019-04-26 14:55:46.450715,2020-05-20 14:51:08.093014,Presentation (recorded),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/presentation.md,,manual,f,f,t,,,jstask,,,{},25,2019-04-29 19:32:19.001037,2019-04-29 19:32:19.001037,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
93,2019-04-26 14:55:46.470595,2019-11-19 09:53:57.574635,WebSocket Challenge,https://github.com/rolling-scopes-school/lectures/blob/master/lectures/websocket-challenge.md,,manual,f,f,f,,,codejam,,,{},29,2019-04-29 19:32:35.85651,2019-04-29 19:32:35.85651,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
83,2019-04-26 14:55:46.421933,2019-11-30 18:36:50.662322,CoreJS,https://github.com/mikhama/core-js-101,,auto,t,f,f,core-js-101,https://github.com/mikhama/core-js-101,jstask,,,{},19,2019-04-29 19:32:03.83625,2019-04-29 19:32:03.83625,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
84,2019-04-26 14:55:46.426978,2020-02-10 18:45:57.803066,"HTML, CSS & Git Basics",https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codejam-cv.md,,auto,f,f,f,,,cv:html,stage1,,{},20,2019-04-29 19:32:06.349751,2019-04-29 19:32:06.349751,,,,2.0,1.0,mentor,,,,2,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:23.708058,RS 2018 Q3,2018.0,javascript,JavaScript,Minsk,rs-2018-q3,t,RS 2018 Q3,,f,2018-09-01 19:47:14.081+00,2018-12-31 19:47:14.081+00,Rolling Scopes School 2018 Q3,,f
486,2020-03-18 12:10:57.111813,2020-03-20 09:12:43.838469,Algorithms Part 1,https://github.com/rolling-scopes-school/rs.android-stage1-task1,,auto,f,f,f,rs.android-stage1-task1,https://github.com/rolling-scopes-school/rs.android-stage1-task1,kotlintask,"Android,Kotlin",android-kotlin,{},414,2020-03-20 09:21:28.381558,2020-03-24 11:21:58.023945,,,1000.0,,10.0,auto-test,,2020-03-20 15:00:00+00,2020-03-29 20:59:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
437,2019-10-06 11:20:27.617946,2020-02-10 06:18:24.928919,Markdown & Git,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/git-markdown.md,,auto,f,f,f,,,cv:markdown,stage1,,{},385,2020-02-20 12:56:47.137551,2020-03-06 09:55:53.909948,,,100.0,26.0,1.0,autoTest,10031.0,2020-02-20 17:00:00+00,2020-03-09 20:59:00+00,19,,cv:markdown,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
532,2020-06-18 11:57:24.090653,2020-06-18 11:57:24.090653,[Android] Task 4 Storage,https://github.com/rolling-scopes-school/rs.android.task.4,,manual,f,f,f,,,kotlintask,stage2 ,android-kotlin,{},494,2020-06-18 11:58:48.39754,2020-06-18 11:58:48.39754,,,1000.0,,1.0,mentor,,2020-06-18 16:00:00+00,2020-06-25 16:00:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
534,2020-07-17 08:55:25.910527,2020-07-17 08:55:25.910527,[Android] Task 5,https://github.com/rolling-scopes-school/Android-2020-Task-5,,manual,f,f,f,,,kotlintask,stage2 ,android-kotlin,{},510,2020-07-17 08:56:18.601597,2020-07-17 08:56:18.601597,,,1000.0,,1.0,mentor,10031.0,2020-07-17 08:55:00+00,2020-07-24 20:59:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
537,2020-07-25 09:04:32.443128,2020-07-25 09:16:46.759794,[Android] Task 6 MVP,https://github.com/rolling-scopes-school/rs.android.task.6,,manual,f,f,f,,,kotlintask,stage2 ,android-kotlin,{},513,2020-07-25 09:12:03.998047,2020-08-09 16:42:57.977229,,,1500.0,,1.0,mentor,10031.0,2020-07-25 10:00:00+00,2020-08-06 20:00:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
495,2020-04-01 08:43:01.126352,2020-04-01 08:43:01.126352,[Android] Quiz 1,https://docs.google.com/forms/d/e/1FAIpQLSdFHiOBHHDZpwztLq3rGYf7EzEQPw56I0HeYlqfg8BpB6leYg/viewform?usp=sf_link,,manual,f,f,f,,,test,,android-kotlin,{},427,2020-04-01 08:45:59.50461,2020-04-01 08:45:59.50461,,,500.0,,1.0,taskOwner,10031.0,2020-04-01 09:00:00+00,2020-04-05 17:00:00+00,19,,test,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
498,2020-04-08 19:27:28.263335,2020-04-08 19:27:28.263335,Android Task 2,https://github.com/rolling-scopes-school/rs.android-stage1-task2,,auto,f,f,f,rs.android-stage1-task2,https://github.com/rolling-scopes-school/rs.android-stage1-task2,kotlintask,stage1,android-kotlin,{},431,2020-04-08 19:29:18.807879,2020-04-15 12:26:44.40523,,,1000.0,,10.0,auto-test,10031.0,2020-04-08 19:30:00+00,2020-04-16 20:59:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
506,2020-04-20 19:44:07.04595,2020-04-20 19:44:25.399256,[Android] Quiz 2,https://docs.google.com/forms/d/e/1FAIpQLSetTpKy3xe81Cfm-Jh6V9ifNG90YTBqrZCllYIdeO3zvRmYBQ/viewform?usp=sf_link,,manual,f,f,f,,,test,stage1,android-kotlin,{},439,2020-04-20 19:49:13.121547,2020-04-20 19:49:13.121547,,,500.0,,1.0,taskOwner,10031.0,2020-04-21 07:00:00+00,2020-04-23 09:00:00+00,19,,test,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
512,2020-05-01 14:40:17.99012,2020-05-02 18:08:27.562057,Android Task 3,https://github.com/rolling-scopes-school/rs.android-stage1-task3,,auto,f,f,f,rs.android-stage1-task3,https://github.com/rolling-scopes-school/rs.android-stage1-task3,kotlintask,stage1,android-kotlin,{},448,2020-05-01 14:43:42.443563,2020-05-07 11:01:33.618783,,,1500.0,,15.0,auto-test,10031.0,2020-05-01 15:00:00+00,2020-05-07 20:59:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
516,2020-05-13 13:39:03.279745,2020-05-13 13:42:51.441398,[Android] Quiz 3 Final,https://docs.google.com/forms/d/e/1FAIpQLScPIaaui8OYjkhYu2rPRa1uxCFSWT26lKpmFXp-M14r6Fx-nQ/viewform?usp=sf_link,,manual,f,f,f,,,test,stage1,android-kotlin,{},466,2020-05-13 13:40:56.848958,2020-05-13 13:40:56.848958,,,100.0,,10.0,taskOwner,10031.0,2020-05-13 18:30:00+00,2020-05-13 19:30:00+00,19,,test,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
544,2020-08-23 13:40:57.097441,2020-08-23 13:40:57.097441,Mobile Hackathon,https://medium.com/mobilepeople/rolling-scopes-mobile-hackathon-results-9c96b4fb4211,,manual,f,f,f,,,codejam,,android-kotlin,{},565,2020-08-23 13:42:21.689191,2020-08-23 15:06:48.23573,,,1500.0,,1.0,taskOwner,10031.0,2020-07-31 13:42:00+00,2020-08-03 13:42:00+00,19,,kotlintask,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
574,2020-09-22 08:55:51.123185,2020-09-22 08:55:51.123185,Android Final Quiz,https://docs.google.com/forms/d/e/1FAIpQLSePJTozu5kti5vXaTqeRtmHN3fQfvc-4QaiAmeYDQhWwCWc6g/closedform,,manual,f,f,f,,,test,"stage2 ,Android,Kotlin",android-kotlin,{},659,2020-09-22 08:59:02.172789,2020-09-22 08:59:02.172789,,,1000.0,,1.0,taskOwner,10031.0,2020-09-21 02:58:00+00,2020-09-22 06:00:00+00,19,,test,f,2020-02-11 08:40:58.387803,2020-09-10 18:31:03.311121,Android 2020,,android-kotlin,Android Kotlin,,android-2020,f,Android 2020,,f,2020-02-17 08:40:50.115+00,2020-06-01 08:40:51.765+00,Rolling Scopes Android 2020,2020-03-08 09:34:23.882+00,f
402,2019-08-14 10:35:12.012641,2019-12-03 14:49:35.649926,"Code Jam ""Culture Portal""",https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/codejam-culture-portal.md,,manual,f,f,f,,,codejam,codejam,,{},278,2019-08-14 10:35:44.677293,2019-08-14 10:35:44.677293,,,,1.0,1.0,mentor,,,2019-08-04 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
88,2019-04-26 14:55:46.446081,2019-04-26 14:55:46.446081,RS Activist,,,manual,,f,f,,,,,,{},259,2019-08-05 20:06:03.965654,2019-08-05 20:06:03.965654,,,,1.0,1.0,mentor,,,2019-07-31 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
117,2019-04-30 13:51:17.676745,2019-05-14 10:55:17.676745,Hexal,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/markup_d1_Hexal.md,,manual,f,f,f,,,,,,{},39,2019-05-02 09:09:37.61749,2019-05-17 08:06:50.676845,,,,1.0,0.5,mentor,,,2019-03-10 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
351,2019-06-05 11:51:12.229807,2019-06-05 11:51:12.229807,Stage#2 Final Test,,,auto,,f,f,,,,,,{},51,2019-06-05 11:52:52.843138,2019-06-05 11:52:52.843138,,,76.0,1.0,1.0,mentor,,,2019-05-26 10:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
122,2019-04-30 14:11:11.94101,2019-05-14 10:14:11.94101,Neutron Mail,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/markup-d2-NeutronMail-en.md,,manual,t,f,f,,,,,,{},38,2019-05-02 09:03:07.406052,2019-05-02 09:03:08.406052,,,,1.0,1.0,mentor,,,2019-04-21 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
87,2019-04-26 14:55:46.441332,2019-05-14 10:56:46.441332,YouTube,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/youtube.md,,manual,t,f,f,,,,,,{},7,2019-04-29 17:48:22.440462,2019-05-22 07:37:40.228063,,,140.0,1.0,1.0,mentor,,,2019-05-19 22:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
96,2019-04-26 14:55:46.485433,2020-05-20 14:50:43.259867,Presentation (live),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/presentation.md,,manual,f,t,f,,,jstask,,,{},48,2019-05-28 06:46:53.405672,2019-05-28 06:47:33.688586,,,,1.0,1.0,mentor,,,2019-05-31 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
89,2019-04-26 14:55:46.450715,2020-05-20 14:51:08.093014,Presentation (recorded),https://github.com/rolling-scopes-school/tasks/blob/master/tasks/presentation.md,,manual,f,f,t,,,jstask,,,{},44,2019-05-27 08:39:18.806167,2019-05-27 08:39:18.806167,,,,1.0,1.0,mentor,,,2019-05-29 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
349,2019-05-28 15:21:16.311993,2019-11-19 09:35:38.995602,CoreJS Interview ,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/interview-corejs.md,,manual,f,f,f,,,interview,,,{},49,2019-05-28 15:22:35.46612,2019-06-10 11:04:38.503359,,,10.0,1.0,10.0,mentor,,,2019-06-16 15:21:43+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
350,2019-06-03 06:50:19.575782,2019-11-19 10:53:20.712051,"CodeJam ""Animation Player""",https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/piskel-animation-player.md,,manual,f,f,f,,,codejam,,,{},50,2019-06-03 06:51:16.57146,2019-06-03 06:51:16.57146,,,100.0,1.0,1.0,mentor,,,2019-06-02 21:30:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
352,2019-06-21 07:22:11.052584,2019-11-19 13:06:31.954741,Piskel-clone,https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/piskel-clone.md,,manual,f,f,f,,,jstask,,,{},52,2019-06-21 07:32:59.653794,2019-06-21 07:32:59.653795,,,,1.0,1.0,assigned,,,2019-06-30 21:30:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
129,2019-05-13 11:45:12.64168,2020-03-09 11:46:32.445946,Codewars stage 2,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codewars.md,,auto,f,f,f,,,codewars:stage2,codewars,,{},41,2019-05-14 00:00:00,2019-05-23 08:52:42.906307,,,128.0,1.0,0.3,mentor,,,2019-04-30 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
83,2019-04-26 14:55:46.421933,2019-11-30 18:36:50.662322,CoreJS,https://github.com/mikhama/core-js-101,,auto,t,f,f,core-js-101,https://github.com/mikhama/core-js-101,jstask,,,{},3,2019-04-29 17:48:01.929152,2019-05-23 08:52:57.910522,,,100.0,1.0,1.0,mentor,,2019-04-12 18:00:00+00,2019-04-14 18:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
128,2019-05-02 09:41:43.371377,2019-12-03 14:42:15.453094,"Code Jam ""Palette""",https://github.com/rolling-scopes-school/tasks/blob/2018-Q3/tasks/codejam-pallete.md,,manual,t,f,f,,,codejam,deprecated,,{},40,2019-05-02 09:42:08.818235,2019-05-02 09:44:08.818235,,,,1.0,1.0,mentor,,2019-04-25 17:00:00+00,2019-04-30 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
84,2019-04-26 14:55:46.426978,2020-02-10 18:45:57.803066,"HTML, CSS & Git Basics",https://github.com/rolling-scopes-school/tasks/blob/master/tasks/codejam-cv.md,,auto,f,f,f,,,cv:html,stage1,,{},4,2019-04-29 17:48:16.581645,2019-05-17 08:07:10.051843,,,,1.0,0.2,mentor,,,2019-03-12 21:00:00+00,1,,,f,2019-04-17 11:41:21.396686,2019-09-09 16:15:18.068023,RS 2019 Q1,2019.0,javascript,JavaScript,Minsk,rs-2019-q1,t,Rolling Scopes School 2018 Q1,https://github.com/rolling-scopes-school/lectures,f,2019-01-01 00:49:13.461+00,2019-08-25 00:49:13.461+00,Rolling Scopes School 2019 Q1,,f
463,2020-02-07 08:05:15.718038,2020-02-07 08:05:15.718038,Songbird,https://github.com/rolling-scopes-school/tasks/blob/master/tasks/songbird.md,,manual,f,f,f,,,jstask,Angular,,{},505,2020-02-07 08:09:03.949,2020-09-02 19:54:58.765322,,,240.0,34.0,1.0,crossCheck,2089.0,2020-07-27 06:08:00+00,2020-09-01 20:59:00+00,29,4.0,jstask,f,2020-01-27 06:15:21.814,2020-07-30 07:08:19.192459,RSS React 2020 Q3,,javascript,JavaScript,,react-2020-Q3,f,Курс по React/Redux,,f,2020-07-27 11:54:03.727+00,2020-09-16 11:54:04.46+00,RSS React 2020 Q3,2020-08-08 11:54:10.218+00,f
539,2020-08-02 20:57:21.752305,2020-08-05 10:27:49.213083,Codewars React,https://github.com/rolling-scopes-school/tasks/blob/f504966947a9f3e85a27f6401e7a6870f870f392/tasks/codewars-react.md,,manual,f,f,f,,,codewars,"react,codewars",javascript,"{""tasks"":[""react-fun-number-1-component-types-and-nesting"",""united-state-of-react"",""santa-wish-list-form-in-reactjs"",""beam-me-up-statey-using-reactjs"",""input-events-react"",""counter-react"",""custom-hook-react"",""easter-egg-list-in-reactjs""],""scoreMapping"":{""8 kyu"":3,""7 kyu"":3,""6 kyu"":3,""5 kyu"":3},""defaultTaskScore"":3}",517,2020-08-02 20:58:57.926098,2020-08-02 20:58:57.926098,,,24.0,,1.0,auto-test,2089.0,2020-08-02 20:58:00+00,2020-09-16 20:58:00+00,29,,codewars,f,2020-01-27 06:15:21.814,2020-07-30 07:08:19.192459,RSS React 2020 Q3,,javascript,JavaScript,,react-2020-Q3,f,Курс по React/Redux,,f,2020-07-27 11:54:03.727+00,2020-09-16 11:54:04.46+00,RSS React 2020 Q3,2020-08-08 11:54:10.218+00,f
396,2019-08-06 09:43:51.676522,2019-08-06 09:43:51.676522,Match Match Game,https://github.com/rolling-scopes-school/tasks/blob/2018-Q1/tasks/match-match-game.md,,manual,,f,f,,,,,,{},266,2019-08-06 09:44:15.11012,2019-08-06 09:44:15.11012,,,,3.0,1.0,mentor,,,2018-06-05 21:00:00+00,9,,,f,2019-05-24 15:20:38.564615,2019-09-09 16:14:35.099569,RS 2018 Q1,2018.0,javascript,JavaScript,Minsk,rs-2018-q1,t,2018,,f,2017-12-31 21:00:00.01+00,2018-06-30 21:00:00.01+00,Rolling Scopes School 2018 Q1,,f
